date,price,market_cap,total_volume,id
2024-07-20,66689.54880734957,1316147398343.7175,36994610752.230415,bitcoin
2024-07-21,67206.06470614894,1325658979467.9998,17353396168.041622,bitcoin
2024-07-22,68088.13996324532,1343346742483.077,27078771827.95196,bitcoin
2024-07-23,67607.71339918874,1333201881091.7786,43157593651.80313,bitcoin
2024-07-24,65942.41746522837,1300963591115.5374,36100536095.18872,bitcoin
2024-07-25,65403.53513022529,1290447066028.3152,28680123269.715443,bitcoin
2024-07-26,65749.96361965332,1297125144853.139,35836896135.542854,bitcoin
2024-07-27,67920.2964857025,1339927966898.6016,30821370069.206276,bitcoin
2024-07-28,68055.40838968738,1342889431798.832,30976752616.761925,bitcoin
2024-07-29,68242.2474440493,1346263382369.5552,17175244020.36542,bitcoin
2024-07-30,66770.32091848266,1317581413497.2551,42529043667.45024,bitcoin
2024-07-31,66219.05102486102,1306758338817.987,28892376510.689587,bitcoin
2024-08-01,64679.778647032515,1275401473742.0508,31403681581.194077,bitcoin
2024-08-02,65357.52960767435,1289157073527.528,38911302447.60912,bitcoin
2024-08-03,61407.29547397454,1211854070245.47,39004321616.3716,bitcoin
2024-08-04,60738.7449250574,1197962170718.7737,32885545023.712658,bitcoin
2024-08-05,58006.206586686734,1147854905921.6433,33664501541.451115,bitcoin
2024-08-06,53956.26184159744,1064889039013.8289,120245972389.37173,bitcoin
2024-08-07,55959.84107399357,1104019419316.6865,52620100833.47091,bitcoin
2024-08-08,55099.95181146735,1088566703585.4303,41605918903.41173,bitcoin
2024-08-09,61859.03159904161,1218342891278.6091,49201548320.290726,bitcoin
2024-08-10,60912.588533350805,1198300504959.2505,33804208928.47938,bitcoin
2024-08-11,60887.70861641504,1201818989571.278,13418919090.197285,bitcoin
2024-08-12,58804.23449992608,1159146815397.6223,21715994493.456894,bitcoin
2024-08-13,59350.07433270696,1171441797233.8909,39403296385.84335,bitcoin
2024-08-14,60601.22317789727,1195798013190.8457,31955576195.246292,bitcoin
2024-08-15,58739.19382231015,1159479277227.7532,28079911397.67297,bitcoin
2024-08-16,57624.11692852191,1137141836825.8655,33490251842.381626,bitcoin
2024-08-17,58881.92579151217,1162716063850.1133,30368238897.207172,bitcoin
2024-08-18,59430.79163445865,1173270497431.1711,12467437134.05582,bitcoin
2024-08-19,58438.293742685404,1156217205294.1643,17656027563.72502,bitcoin
2024-08-20,59574.945812940874,1176063402361.815,24031330179.258953,bitcoin
2024-08-21,59060.12610074137,1166088863323.0896,31470716090.619144,bitcoin
2024-08-22,61144.68762866613,1207099049402.5117,32960965010.60808,bitcoin
2024-08-23,60387.54062321362,1192308382713.8381,28170302505.847404,bitcoin
2024-08-24,64049.68561555576,1261916434075.0183,45038665759.42134,bitcoin
2024-08-25,64157.1606134782,1264961887998.9824,22029153446.354362,bitcoin
2024-08-26,64265.81631272862,1269291077270.1143,17875230147.044323,bitcoin
2024-08-27,62922.58634676265,1242487823611.2612,17894692681.091812,bitcoin
2024-08-28,59526.560879590994,1176762244308.0742,38131727427.91789,bitcoin
2024-08-29,59015.29633887944,1166032395735.947,42018989572.42786,bitcoin
2024-08-30,59351.5794909728,1171762256043.917,32563333956.986053,bitcoin
2024-08-31,59156.246036463555,1168247205700.9673,44038496614.947586,bitcoin
2024-09-01,58960.23658664587,1164278309271.2642,11399086336.303324,bitcoin
2024-09-02,57357.71617282246,1133133027660.6194,25465621877.97047,bitcoin
2024-09-03,59108.73235863689,1168410293915.9832,28012782290.96625,bitcoin
2024-09-04,57504.538586220435,1137361604370.578,26829983370.35861,bitcoin
2024-09-05,57987.84601410068,1144983177152.221,37550380696.7459,bitcoin
2024-09-06,56132.404732088595,1109212553022.4158,30005773445.693718,bitcoin
2024-09-07,53923.35611071905,1065462041080.5197,50260816556.81667,bitcoin
2024-09-08,54150.9383589072,1068954727890.2039,17048448412.007126,bitcoin
2024-09-09,54792.40755768575,1085390277573.522,18644823662.23431,bitcoin
2024-09-10,57049.118751143265,1126840069631.8132,35655419448.07046,bitcoin
2024-09-11,57624.16178336144,1137928777838.5286,29676093302.30697,bitcoin
2024-09-12,57381.764445000474,1134292554478.847,37765652735.2964,bitcoin
2024-09-13,58106.951229815284,1148469900814.253,34177859933.02337,bitcoin
2024-09-14,60620.62747295754,1197832322916.0117,31919740723.76027,bitcoin
2024-09-15,60003.29940083042,1185255944124.8464,15800120841.166773,bitcoin
2024-09-16,59214.80226801806,1169677517083.0613,17289597542.866756,bitcoin
2024-09-17,58211.123231286256,1150499194409.9338,32196570894.402115,bitcoin
2024-09-18,60317.0319794625,1191818552363.6113,34191170117.78261,bitcoin
2024-09-19,61440.41208494509,1211837853548.9263,40445339415.1129,bitcoin
2024-09-20,62966.52931910512,1243871590271.4927,41959080716.28771,bitcoin
2024-09-21,63128.224540748255,1246475981189.1353,35587830476.533394,bitcoin
2024-09-22,63403.402349259355,1254104417392.48,12938083115.659332,bitcoin
2024-09-23,63582.59956924825,1255899286380.1958,20349365412.816723,bitcoin
2024-09-24,63327.02654450202,1251095079247.0432,23998847798.757656,bitcoin
2024-09-25,64334.14274876097,1271183646356.5713,31490984593.70592,bitcoin
2024-09-26,63151.89959401337,1245721254991.302,26087643765.748165,bitcoin
2024-09-27,65130.76884023231,1287151352432.846,37995568903.94455,bitcoin
2024-09-28,65791.00212541742,1299708226182.0723,32664917503.931107,bitcoin
2024-09-29,65934.10709441357,1303217687717.8518,15342911002.84781,bitcoin
2024-09-30,65663.68986662335,1297825615076.3352,12948707838.938381,bitcoin
2024-10-01,63243.27532464382,1249577803402.1707,35124446789.27111,bitcoin
2024-10-02,60872.668543725544,1202927109017.5488,54251488433.95029,bitcoin
2024-10-03,60655.55979196848,1198652098493.4897,41870731291.86736,bitcoin
2024-10-04,60727.86395169296,1200491237695.5154,37711138441.76231,bitcoin
2024-10-05,62103.01047283253,1226663492771.043,30349059838.684578,bitcoin
2024-10-06,62091.932585194016,1226761949791.163,11095453162.990673,bitcoin
2024-10-07,62811.79972811266,1241834324867.657,14592422860.685436,bitcoin
2024-10-08,62287.39010510681,1231091696620.0955,33878876147.30253,bitcoin
2024-10-09,62185.230423727575,1229717180592.4397,28626429276.55382,bitcoin
2024-10-10,60597.15045618275,1197736450280.4102,28530748117.898792,bitcoin
2024-10-11,60195.18073772453,1189691671375.1472,29481971885.649742,bitcoin
2024-10-12,62392.34048293159,1233357176570.333,32008659336.482643,bitcoin
2024-10-13,63207.77062127557,1249002272717.2275,17665963646.417107,bitcoin
2024-10-14,62829.533686088886,1241241970951.0295,16784552979.060463,bitcoin
2024-10-15,66049.99492708022,1306085613997.8015,46553796134.14602,bitcoin
2024-10-16,66962.21994496793,1323774576161.621,51797932876.82809,bitcoin
2024-10-17,67647.54414766871,1337304399194.887,40640495380.19594,bitcoin
2024-10-18,67328.10527002988,1330387728623.8188,34512072357.92087,bitcoin
2024-10-19,68465.61920668735,1353541799303.4875,39984956633.228035,bitcoin
2024-10-20,68388.87128965274,1351942347611.1997,14110889435.452631,bitcoin
2024-10-21,68962.82918045693,1362381684459.9053,17253863432.786995,bitcoin
2024-10-22,67394.85775735618,1332326858574.4448,40485496091.95008,bitcoin
2024-10-23,67351.04793512498,1331426858508.4004,31398389967.38113,bitcoin
2024-10-24,66683.96806542306,1318285437546.2786,32676918488.059,bitcoin
2024-10-25,68214.05205157402,1347888109010.5889,35892606570.03549,bitcoin
2024-10-26,66585.66535501445,1313975091942.221,48426924850.053406,bitcoin
2024-10-27,67018.1650170265,1325192118637.2595,21169467789.89267,bitcoin
2024-10-28,67938.55412885673,1343350549900.1233,16533385730.434193,bitcoin
2024-10-29,69845.304531169,1380874923096.4146,41990540384.96554,bitcoin
2024-10-30,72781.11308158132,1439310420089.3665,65487782004.97014,bitcoin
2024-10-31,72342.62171127986,1431085552900.1965,43498144313.67304,bitcoin
2024-11-01,70264.99735573279,1390195908292.9321,45907074188.570145,bitcoin
2024-11-02,69507.92256395647,1374687306836.925,54863092261.31101,bitcoin
2024-11-03,69299.16036699413,1370516856365.7996,14709379754.965973,bitcoin
2024-11-04,68803.50626277467,1362302032218.0198,37659435506.757034,bitcoin
2024-11-05,67793.29782704762,1340192510479.9568,46183110993.79166,bitcoin
2024-11-06,69335.42553133758,1370963795352.6948,40025021601.49395,bitcoin
2024-11-07,75620.88606963192,1496392703840.9058,128492534668.23851,bitcoin
2024-11-08,75987.24178320667,1502620808927.6982,66590396087.4524,bitcoin
2024-11-09,76550.0213845611,1514048743889.1255,50687468387.720375,bitcoin
2024-11-10,76630.22631415377,1519470275068.1016,31430906055.796104,bitcoin
2024-11-11,80466.71654833542,1590846468754.067,93473126207.67865,bitcoin
2024-11-12,88637.42000322911,1756619702929.0437,133959805308.72511,bitcoin
2024-11-13,88264.59974582895,1741113172482.1243,152356811694.44943,bitcoin
2024-11-14,90488.10007497849,1790737763695.3328,136046309843.60645,bitcoin
2024-11-15,87407.51273710128,1726797438787.217,99649391847.08359,bitcoin
2024-11-16,90947.97509443703,1799276211921.9302,84382485697.84985,bitcoin
2024-11-17,90606.45489380708,1790415769635.4927,49255174407.368774,bitcoin
2024-11-18,89841.47194135105,1776887033229.9082,48556083101.64749,bitcoin
2024-11-19,90534.62459650292,1790917617392.4407,77391724184.19348,bitcoin
2024-11-20,92251.65240738312,1825195454018.501,80493234958.49161,bitcoin
2024-11-21,94217.02229634205,1862618759426.145,80747272080.24826,bitcoin
2024-11-22,98509.11859102432,1948284556982.0486,118163852022.3175,bitcoin
2024-11-23,98927.49494553401,1958091000957.8345,85746174563.98602,bitcoin
2024-11-24,97679.46381643033,1931255637661.502,47414200206.70341,bitcoin
2024-11-25,98015.9355289458,1939446484727.4285,50665680246.86775,bitcoin
2024-11-26,93004.70093103287,1838788677873.8657,89476321216.0935,bitcoin
2024-11-27,91931.83077291827,1819990514406.0881,97389239315.52954,bitcoin
2024-11-28,95981.18057210564,1899088665519.225,81469353259.75,bitcoin
2024-11-29,95661.59595817851,1892297852304.72,49067932024.40325,bitcoin
2024-11-30,97453.2473451042,1926826079390.2441,74670031635.5065,bitcoin
2024-12-01,96513.14234698225,1910022814269.8855,43580019720.720634,bitcoin
2024-12-02,97311.70719084324,1925808416477.5068,49147687432.565895,bitcoin
2024-12-03,95833.1362300365,1896576914275.523,101019861361.49252,bitcoin
2024-12-04,96031.63097759831,1900922167493.3643,87935752287.975,bitcoin
2024-12-05,98881.4694561823,1957276192604.2603,98230784298.0459,bitcoin
2024-12-06,97201.50036407741,1920742551503.6094,190460293531.53802,bitcoin
2024-12-07,99973.85150659826,1978389972043.7947,115812632020.44765,bitcoin
2024-12-08,99781.82999198174,1974739091620.7542,61061136199.7846,bitcoin
2024-12-09,101235.3717025316,2003238967638.8286,62677764785.05408,bitcoin
2024-12-10,97353.94700820887,1926047690157.6282,146846843211.51685,bitcoin
2024-12-11,96649.71446771531,1913115778728.2837,125835977742.51114,bitcoin
2024-12-12,101123.61811033697,2001746436338.842,118484957960.76833,bitcoin
2024-12-13,100000.80836535197,1979166149963.3093,100092043319.81221,bitcoin
2024-12-14,101352.22971292294,2005406021235.8357,78802903278.85962,bitcoin
2024-12-15,101367.01064553364,2007646386698.8667,57321924844.41535,bitcoin
2024-12-16,104721.50151808978,2075487816560.1924,70645074624.52869,bitcoin
2024-12-17,106074.10723541168,2097460193710.789,115184737759.33566,bitcoin
2024-12-18,106034.913402645,2100629850064.9119,93417826250.1972,bitcoin
2024-12-19,100355.5761481501,1985284833093.572,113692025885.44745,bitcoin
2024-12-20,97851.35377075805,1937022229972.2085,100611554887.24123,bitcoin
2024-12-21,97691.43431692653,1932373308116.0107,112340864006.62827,bitcoin
2024-12-22,97202.82496847633,1922768195068.165,53058382639.48845,bitcoin
2024-12-23,95094.27394862173,1884599149192.4587,44619017105.36954,bitcoin
2024-12-24,94644.91085464321,1874912975786.6604,64937790292.61125,bitcoin
2024-12-25,98695.71400782601,1951173788529.116,49169088282.15742,bitcoin
2024-12-26,99344.95417367229,1966481159354.1177,33963749856.44743,bitcoin
2024-12-27,95678.31244565405,1894744251986.1084,45049342388.18843,bitcoin
2024-12-28,94331.94727053077,1867708753554.924,41498540807.666954,bitcoin
2024-12-29,95184.61945288602,1885556552231.4314,22429850903.940086,bitcoin
2024-12-30,93663.44751964067,1854872605738.8086,24065314499.502274,bitcoin
2024-12-31,92627.28213113277,1833188187477.531,57595164139.4709,bitcoin
2025-01-01,93507.85874741491,1851839954625.13,45327464907.74362,bitcoin
2025-01-02,94384.1761153871,1869193319140.2422,23275007789.496334,bitcoin
2025-01-03,96852.14681235075,1917905016063.62,45157338602.617516,bitcoin
2025-01-04,98084.34279280754,1942834829349.9563,35721645948.10051,bitcoin
2025-01-05,98256.73876849933,1946611205641.351,20979035420.980793,bitcoin
2025-01-06,98364.58946599838,1948339898718.8586,20060293834.7155,bitcoin
2025-01-07,102229.39453189743,2024825178619.8228,46111387334.46171,bitcoin
2025-01-08,96952.09886774956,1919133187081.3127,60610257147.15405,bitcoin
2025-01-09,95016.71440989176,1885313354913.7239,65790469838.34392,bitcoin
2025-01-10,92376.27578346101,1832933628117.9436,65850881574.76184,bitcoin
2025-01-11,94736.6267420969,1876836759923.398,63433655716.757095,bitcoin
2025-01-12,94559.55167224213,1874286243377.8525,17836423168.41627,bitcoin
2025-01-13,94454.77089638807,1870314882306.9236,19608932595.53299,bitcoin
2025-01-14,94456.3493746993,1870609367804.8223,76328330233.31137,bitcoin
2025-01-15,96574.07768799194,1912603332624.1123,51241728228.81719,bitcoin
2025-01-16,100313.15239828422,1986831430651.8647,57637319739.543396,bitcoin
2025-01-17,100044.57926776377,1980935754458.284,50150102497.2729,bitcoin
2025-01-18,104160.69358484233,2063854663834.0774,69135117732.00064,bitcoin
2025-01-19,104334.61575724394,2067151195362.0425,49416447749.13053,bitcoin
2025-01-20,101275.33714814208,2014842808849.5005,72970313683.92325,bitcoin
2025-01-21,101764.90860170545,2017837068202.1384,120158523166.88387,bitcoin
2025-01-22,106182.2368201815,2098829000928.49,95344290057.8965,bitcoin
2025-01-23,103673.53509537787,2054288661793.9773,55030669602.56557,bitcoin
2025-01-24,104067.60991206947,2062360759045.0,102455227371.20761,bitcoin
2025-01-25,104835.19253555956,2076156720642.786,51418786362.7815,bitcoin
2025-01-26,104796.04077738234,2077647817531.3406,22740744964.719296,bitcoin
2025-01-27,102552.24874280207,2036324005947.406,20639818380.26942,bitcoin
2025-01-28,101958.46953745594,2019295541213.5288,93191643783.24739,bitcoin
2025-01-29,101313.11264498268,2007072201507.5273,45780526813.56264,bitcoin
2025-01-30,103718.97939813645,2056581551171.7,47425401641.53094,bitcoin
2025-01-31,104781.5135100103,2076760153260.6191,42122570869.034325,bitcoin
2025-02-01,102382.39409722165,2028504133577.489,37187819228.35328,bitcoin
2025-02-02,100674.78762544956,1996423711261.7268,22827776122.48367,bitcoin
2025-02-03,97568.31653024875,1933691439792.2544,59784234332.21204,bitcoin
2025-02-04,101466.8606657039,2011121374511.8835,122163969235.23686,bitcoin
2025-02-05,98118.43921664466,1943535291172.1597,73196693057.98114,bitcoin
2025-02-06,96582.88682919052,1912584628590.309,48848958931.79228,bitcoin
2025-02-07,96635.41875332211,1915093756057.5637,44462180396.172516,bitcoin
2025-02-08,96558.4563096667,1911296376425.356,57077722340.22422,bitcoin
2025-02-09,96558.23762501091,1914211835440.1182,20760850644.84597,bitcoin
2025-02-10,96548.57865379585,1913068773356.083,25457107581.051964,bitcoin
2025-02-11,97399.98161383197,1930742951090.367,37054987393.57789,bitcoin
2025-02-12,95739.97737079239,1898788887978.3252,36454577154.5622,bitcoin
2025-02-13,97836.18856127483,1936842454813.9983,47115618235.19051,bitcoin
2025-02-14,96561.6639990985,1914315097486.3862,29084371910.690556,bitcoin
2025-02-15,97488.48148536457,1931656846871.4856,32289906944.92862,bitcoin
2025-02-16,97569.95169430465,1934308378710.2861,14215311318.346336,bitcoin
2025-02-17,96149.3484548204,1905012222220.3691,13634794998.739267,bitcoin
2025-02-18,95776.15723852723,1898997753781.9536,25324374113.08163,bitcoin
2025-02-19,95495.89153299287,1892702154844.508,38311133144.729355,bitcoin
2025-02-20,96554.87156259285,1914337919659.5537,27703222487.389572,bitcoin
2025-02-21,98384.31738240314,1950376106325.3228,24175261969.81266,bitcoin
2025-02-22,96135.15541305285,1906058197506.3809,42477472950.92155,bitcoin
2025-02-23,96564.15414290235,1915260330870.798,18464415570.762142,bitcoin
2025-02-24,96327.46309127835,1909625674815.4763,16643044374.983364,bitcoin
2025-02-25,91396.76686930266,1814176779160.4363,45539703844.38777,bitcoin
2025-02-26,88755.7693356979,1759750360550.3337,96742453402.56294,bitcoin
2025-02-27,83900.11496524839,1664314955447.7466,69277430795.68657,bitcoin
2025-02-28,84709.14477847965,1679555320077.2097,305190442156.92804,bitcoin
2025-03-01,84441.9012237131,1674754437110.342,80695237175.07367,bitcoin
2025-03-02,86005.25629681018,1705564098300.8237,30634474722.6359,bitcoin
2025-03-03,94261.53286538439,1868321705444.4878,61859112550.80991,bitcoin
2025-03-04,86124.71418722175,1708198960874.3418,68715362745.4567,bitcoin
2025-03-05,87310.80531078295,1731441668069.6523,65863356680.42408,bitcoin
2025-03-06,90604.08098523637,1797706868227.531,51606642859.81411,bitcoin
2025-03-07,90001.40087607042,1782785866811.654,47555759124.64708,bitcoin
2025-03-08,86773.33597555371,1720436931689.2776,63216440874.73251,bitcoin
2025-03-09,86142.9833586432,1708605516770.228,18809360803.37126,bitcoin
2025-03-10,80751.13893300897,1602073794580.0344,32013406240.51754,bitcoin
2025-03-11,78783.94057934263,1563547150147.7332,49983692766.22745,bitcoin
2025-03-12,82799.1080292053,1642997419531.6057,56404462275.083046,bitcoin
2025-03-13,83884.24578828987,1662502658717.542,41782186208.59073,bitcoin
2025-03-14,81098.90052436228,1608477373718.186,32583592654.882656,bitcoin
2025-03-15,83971.70916064628,1665725559905.8198,28571483950.074646,bitcoin
2025-03-16,84391.69087647168,1674173293916.4658,10761796127.312485,bitcoin
2025-03-17,82610.61750343916,1638672153483.722,21638031633.118767,bitcoin
2025-03-18,84075.36559694471,1667799227887.438,19659366246.596867,bitcoin
2025-03-19,82780.03048688271,1642578274105.806,24557570268.85276,bitcoin
2025-03-20,86815.44109470697,1721565138141.278,33871216993.304657,bitcoin
2025-03-21,84270.84358966233,1672550706502.8184,27579127651.06656,bitcoin
2025-03-22,84009.532917822,1666749159154.2927,18091004975.919056,bitcoin
2025-03-23,83793.30854192551,1662574363663.653,7771134681.982918,bitcoin
2025-03-24,85787.70914901773,1702009594329.4495,12617587530.619724,bitcoin
2025-03-25,87327.72969669085,1732715331970.134,27270889835.1835,bitcoin
2025-03-26,87520.58391530563,1735368473904.4885,30351832942.705593,bitcoin
2025-03-27,86960.8555491039,1724854479045.6724,25522877558.700558,bitcoin
2025-03-28,87227.27158032371,1729729987159.4822,24620445368.489468,bitcoin
2025-03-29,84359.46915506005,1673182800974.1038,31674486232.097313,bitcoin
2025-03-30,82679.17255385047,1640665503855.1438,16837439419.924389,bitcoin
2025-03-31,82356.38111183756,1633996304187.2593,13428975108.070734,bitcoin
2025-04-01,82514.09365397849,1635076581047.3545,30326148749.91535,bitcoin
2025-04-02,85237.5876052852,1690602036035.04,29172899851.734768,bitcoin
2025-04-03,82526.4221526433,1637358764747.381,46332905657.77597,bitcoin
2025-04-04,83163.98757387721,1652537223074.958,36594464539.14662,bitcoin
2025-04-05,83852.00765399594,1664234880198.049,35647289400.47406,bitcoin
2025-04-06,83595.88550177493,1656020067997.187,14910400035.531416,bitcoin
2025-04-07,78211.48358199988,1555325260787.2627,36140377231.68329,bitcoin
2025-04-08,79179.29226757778,1581407565278.352,82909748172.59216,bitcoin
2025-04-09,76329.090356324,1515042499757.3254,47812787635.22632,bitcoin
2025-04-10,82622.17029546302,1640567909122.172,87408220482.11568,bitcoin
2025-04-11,79596.35732250768,1580023209138.0547,41213520154.25157,bitcoin
2025-04-12,83439.28818043756,1655868880454.1702,39813566443.76779,bitcoin
2025-04-13,85305.09728392666,1693600655371.0874,22428929482.069122,bitcoin
2025-04-14,83600.82010054543,1658923208081.8682,28731125717.934357,bitcoin
2025-04-15,84523.4524914945,1677843510120.269,33155578229.343513,bitcoin
2025-04-16,83656.49248858042,1660749023283.0562,25084671427.622566,bitcoin
2025-04-17,84105.77942167096,1670497569762.047,26948109141.803364,bitcoin
2025-04-18,84930.90857600998,1686226810049.1836,19323821375.14309,bitcoin
2025-04-19,84433.75017215389,1676373197914.5117,9550691272.782005,bitcoin
2025-04-20,85126.66244301842,1690090596771.3958,12635983530.804455,bitcoin
2025-04-21,85073.16544858096,1689008667806.3804,12625843856.313684,bitcoin
2025-04-22,87452.04699068287,1735703747771.06,40070025414.28289,bitcoin
2025-04-23,93576.16588573981,1858587811717.8286,53841992235.36636,bitcoin
2025-04-24,93605.45230873208,1858660302322.256,39901515879.65954,bitcoin
2025-04-25,93872.81422867288,1864298110563.3408,30031246761.093452,bitcoin
2025-04-26,94773.11200643536,1882121595175.8462,39336184715.04292,bitcoin
2025-04-27,94644.06637120107,1879131951239.1846,15445392739.787264,bitcoin
2025-04-28,93809.33781968223,1862772247122.064,15926259371.057959,bitcoin
2025-04-29,95030.60645474444,1887067388174.3481,31913814736.53902,bitcoin
2025-04-30,94256.35946318062,1870818389258.4038,25882629766.278946,bitcoin
2025-05-01,94235.75331048167,1871350362569.0933,26541700309.366146,bitcoin
2025-05-02,96426.94522273027,1914884389769.3945,30207566405.468834,bitcoin
2025-05-03,96855.5681343944,1923251765866.1472,23276376191.483967,bitcoin
2025-05-04,95922.86842404422,1904894886394.57,13797554863.642815,bitcoin
2025-05-05,94326.62048529249,1872812442453.0322,14903122945.616686,bitcoin
2025-05-06,94758.8237105546,1882511286487.958,24086456278.203846,bitcoin
2025-05-07,96854.53198815876,1923643840814.599,23348052607.071873,bitcoin
2025-05-08,97026.49376966801,1927134557858.269,64376174032.08048,bitcoin
2025-05-09,103076.27555512934,2047883753852.6929,50020047720.65604,bitcoin
2025-05-10,102962.54045692299,2045046445523.5242,40800894903.23446,bitcoin
2025-05-11,104630.8792994166,2077132539531.3464,21558992540.042442,bitcoin
2025-05-12,103994.061616746,2065659960471.3655,27389436049.454792,bitcoin
2025-05-13,102876.8304286011,2044347271866.1707,43090605819.36596,bitcoin
2025-05-14,104184.49039270742,2069356072124.024,33861432519.50822,bitcoin
2025-05-15,103594.42575090709,2057798367292.5637,28398245846.798244,bitcoin
2025-05-16,103708.85136423641,2060142559914.034,31823340473.339912,bitcoin
2025-05-17,103556.03493982446,2057725640290.0767,25887953182.14765,bitcoin
2025-05-18,103212.36483885496,2050318521477.805,18950056010.479057,bitcoin
2025-05-19,106030.6376831359,2104889720872.8306,30744060179.802963,bitcoin
2025-05-20,105629.41580436694,2098485415895.0496,43339734153.75087,bitcoin
2025-05-21,106786.71995834043,2121778617273.821,36393687094.25122,bitcoin
2025-05-22,109665.86371625263,2178838967665.505,60722883113.84,bitcoin
2025-05-23,111560.356938144,2214712145787.249,52218408239.45193,bitcoin
2025-05-24,107216.66856870624,2131595896624.4407,49251745837.96465,bitcoin
2025-05-25,107831.36374380375,2142540077685.2197,27128230116.517162,bitcoin
2025-05-26,108861.81037744327,2163072841533.6133,29652659665.048733,bitcoin
2025-05-27,109377.71513263129,2173059855839.4187,27950577137.918888,bitcoin
2025-05-28,109068.45694901445,2167551887130.0073,38978783508.88622,bitcoin
2025-05-29,107838.18431100152,2143342706888.307,29794278037.284946,bitcoin
2025-05-30,105745.41660358038,2101348752694.3137,38279231892.56757,bitcoin
2024-06-01,3761.0692456476336,452758719430.44403,12068376838.694778,ethereum
2024-06-02,3813.452441559934,457995091024.9556,7216291113.118156,ethereum
2024-06-03,3780.7119847349145,454304865087.93256,9915137834.269558,ethereum
2024-06-04,3766.6376499412618,452084974218.36816,12609351903.623407,ethereum
2024-06-05,3814.932030146498,458132490211.60803,11652766019.496792,ethereum
2024-06-06,3871.0820906216727,464211497547.6711,12871943841.967451,ethereum
